emart_id,emart_title,skbd_slug,skbd_name,skbd_regular,skbd_sale,emart_regular,emart_sale,price_action,image_url,image_action,error
62036,Reihaku Hatomugi Moisturizing Facial Cleansing Foam 170g,reihaku-hatomugi-moisturizing-facial-cleansing-foam-170g,Reihaku Hatomugi Moisturizing Facial Cleansing Foam 170g,1900.0,1100.0,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2025/10/55.jpg,check_whitebg,
62722,Embryolisse Lait-Crème Concentré Nourishing Moisturiser 30ml,embryolisse-lait-creme-concentre-nourishing-moisturiser-30ml,Embryolisse Lait-Crème Concentré Nourishing Moisturiser 30ml,3400.0,1050.0,1800.0,,skip_suspicious (৳1050.0 is 31% of reg ৳3400.0),https://skincarebd.com/wp-content/uploads/2024/08/ezgif-7-dd89da269a-removebg-preview.png,check_whitebg,
63637,KAINE Rosemary Relief Gel Cleanser 150ml,kaine-rosemary-relief-gel-cleanser-150ml,KAINE Rosemary Relief Gel Cleanser 150ml,1500.0,900.0,1500.0,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/08/ezgif.com-gif-maker-removebg-preview.png,check_whitebg,
63673,Isntree Green Tea Fresh Emulsion 120ml,isntree-green-tea-fresh-emulsion-120ml,Isntree Green Tea Fresh Emulsion 120ml,1900.0,900.0,1700.0,1500.0,update_sale ৳1500.0→৳900.0,https://skincarebd.com/wp-content/uploads/2022/06/a47d0823-3745-46a2-88ad-1de4cdbdcdda.059a0f24cad6267f905f59cd03cc7aa6.jpeg,check_whitebg,
62032,SEOUL 1988 BOOSTING SERUM: COLLAGEN COMPLEX 7 + RED GINSENG 30ml,seoul-1988-boosting-serum-collagen-complex-7-red-ginseng-30ml,SEOUL 1988 BOOSTING SERUM: COLLAGEN COMPLEX 7 + RED GINSENG 30ml,2100.0,1500.0,1700.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/10/Visuelscarres_2372e0d7-4b35-4460-ab53-c6daf1a2f54d_1024x1024.webp,check_whitebg,
62030,PURITO Oat Pdrn Gentle Refining Toner 200ml,purito-oat-pdrn-gentle-refining-toner-200ml,PURITO Oat Pdrn Gentle Refining Toner 200ml,2200.0,1350.0,2200.0,,set_sale ৳1350.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/10/51DSpFP3USL._UF10001000_QL80_-1.jpg,check_whitebg,
62410,NINELESS Hydra-Max Deep Infusion Serum 50ml,nineless-hydra-max-deep-infusion-serum-50ml,NINELESS Hydra-Max Deep Infusion Serum 50ml,2600.0,1500.0,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2024/12/XXL_p0214288306.webp,check_whitebg,
56502,TIRTIR Milk Skin Toner 150ml,tirtir-milk-skin-toner-150ml,TIRTIR MILK SKIN TONER 150ML,3300.0,500.0,3300,,skip_suspicious (৳500.0 is 15% of reg ৳3300.0),https://skincarebd.com/wp-content/uploads/2024/04/95_c5467e4d-c0f8-4c2e-a221-a8a06023975d.webp,check_whitebg,
62028,MEDICUBE Kojic Acid Turmeric Niacinamide Serum 30ml,medicube-kojic-acid-turmeric-niacinamide-serum-30ml,MEDICUBE Kojic Acid Turmeric Niacinamide Serum 30ml,2600.0,990.0,2100.0,,skip_suspicious (৳990.0 is 38% of reg ৳2600.0),https://skincarebd.com/wp-content/uploads/2025/10/71FkE0XhAjL._UF10001000_QL80_.jpg,check_whitebg,
50875,CeraVe Moisturizing Cream 236ml (For Normal To Dry Skin),cerave-moisturizing-cream-236ml-for-normal-to-dry-skin,Cerave Moisturizing Cream 236ml (For Normal To Dry Skin),3700.0,1700.0,2500,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/06/a45e552af2819c97987adb3135449a61.jpg,check_whitebg,
43873,Axis-Y Spot The Difference Blemish Treatment 15ml,axis-y-spot-the-difference-blemish-treatment-15ml,AXIS-Y Spot The Difference Blemish Treatment 15ml,4500.0,900.0,1300,1100.0,skip_suspicious (৳900.0 is 20% of reg ৳4500.0),https://skincarebd.com/wp-content/uploads/2024/06/AXIS-Y-Spot-The-Difference-Blemish-Treatment-15ml.jpg,check_whitebg,
62264,Dr.ForHair UNOVE Deep Damage Treatment EX 320ml Tender Bloom,dr-forhair-unove-deep-damage-treatment-ex-320ml-tender-bloom,Dr.ForHair UNOVE Deep Damage Treatment EX 320ml Tender Bloom,2500.0,900.0,2500.0,,skip_suspicious (৳900.0 is 36% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2025/05/UNOVE_Deep_Damage_Treatment_EX_Tender_Bloom_320ml_1800x1800.webp,check_whitebg,
2809,Innisfree Jeju Cherry Blossom Tone Up Cream 50ml,innisfree-jeju-cherry-blossom-tone-up-cream-50ml,innisfree Cherry Blossom Glow Tone-Up Cream 50ml,2700.0,1500.0,1800,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2019/09/01_a570253b-52d5-438e-87e0-4e99ad792cb0.webp,check_whitebg,
62833,Farm Stay Hyaluronic Acid Super Aqua Cream 100ml,farm-stay-hyaluronic-acid-super-aqua-cream-100ml,Farm Stay Hyaluronic Acid Super Aqua Cream 100ml,1700.0,900.0,1300.0,1000.0,update_sale ৳1000.0→৳900.0,https://skincarebd.com/wp-content/uploads/2024/04/35ebcf50229b192a80e6de96c5795bb5.jpg,check_whitebg,
62026,VT COSMETICS PDRN Capsule Cream 100 50ml,vt-cosmetics-pdrn-capsule-cream-100-50ml,VT COSMETICS PDRN Capsule Cream 100 50ml,2800.0,1500.0,2800.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/10/VT-Cosmetics-PDRN-Capsule-Cream-100-Nudie-Glow-Australia_900x.webp,check_whitebg,
63073,KAINE Rosemary Relief Gel Cleanser MINI &#8211; 30ml,kaine-rosemary-relief-gel-cleanser-mini-30ml,KAINE Rosemary Relief Gel Cleanser MINI - 30ml,1700.0,500.0,500.0,,skip_suspicious (৳500.0 is 29% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2024/01/KAINERosemary-Relief-Gel-Cleanser-30ml-MINI-oo35mm.webp,check_whitebg,
63167,Vaseline Intensive Care Cocoa Radiant Body Gel Oil- 200ml,vaseline-intensive-care-cocoa-radiant-body-gel-oil-200ml,Vaseline Intensive Care Cocoa Radiant Body Gel Oil- 200ml,1900.0,1200.0,1200.0,,skip,https://skincarebd.com/wp-content/uploads/2023/10/387496533_278837625061810_8910903160342515890_n.jpg,check_whitebg,
59590,Skin1004 Madagascar Centella Poremizing Clear Toner 210ml,skin1004-madagascar-centella-poremizing-clear-toner-210ml,SKIN1004 Madagascar Centella Poremizing Clear Toner 210ml,1700.0,1400.0,1900,1720,update_sale ৳1720→৳1400.0,https://skincarebd.com/wp-content/uploads/2025/07/SKIN1004-Madagascar-Centella-Poremizing-Clear-Toner-210ml.jpg,check_whitebg,
62008,Be-Hope Luxury Vegan Pore Lifting Roller Cream 150ml,be-hope-luxury-vegan-pore-lifting-roller-cream-150ml,Be-Hope Luxury Vegan Pore Lifting Roller Cream 150ml,2500.0,1050.0,2500.0,,set_sale ৳1050.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/10/71Dyg7ui7CL._SX679_.jpg,check_whitebg,
62014,PURCELL 24/7 COLOSTRUM PORE DEFENCE AMPOULE 55ml,purcell-24-7-colostrum-pore-defence-ampoule-55ml,PURCELL 24/7 COLOSTRUM PORE DEFENCE AMPOULE 55ml,2500.0,990.0,2500.0,,skip_suspicious (৳990.0 is 40% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2025/10/247ColostrumPoreDefenceAmpoule1_grande.webp,check_whitebg,
62404,APLB Hyaluronic Acid Ceramide HA B5 Facial Toner 160ml,aplb-hyaluronic-acid-ceramide-ha-b5-facial-toner-160ml,APLB Hyaluronic Acid Ceramide HA B5 Facial Toner 160ml,1700.0,500.0,1500.0,1200.0,skip_suspicious (৳500.0 is 29% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2024/12/XXL_p0201960932.webp,check_whitebg,
59732,Dr. Althea 0.1% Gentle Retinol Serum 30ml,dr-althea-0-1-gentle-retinol-serum-30ml,Dr.Althea 0.1% Gentle Retinol Serum 30ml,2300.0,1500.0,2100,1750.0,update_sale ৳1750.0→৳1500.0,https://skincarebd.com/wp-content/uploads/2025/03/Dr.Althea-0.1-Gentle-Retinol-Serum-30ml-1.jpg,check_whitebg,
62478,IZEZE Hyper CSA Cica Cleanser 150ml,izeze-hyper-csa-cica-cleanser-150ml,IZEZE Hyper CSA Cica Cleanser 150ml,2100.0,1200.0,1500.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/11/3ce8be411e2edd8799305a15d14cfc5c-removebg-preview-1.png,check_whitebg,
58117,Anua BHA 2% Gentle Exfoliating Toner 150ml,anua-bha-2-gentle-exfoliating-toner-150ml,Anua BHA 2% Gentle Exfoliating Toner 150ml,2500.0,1200.0,2200,1990.0,update_sale ৳1990.0→৳1200.0,https://skincarebd.com/wp-content/uploads/2024/08/Anua-BHA-2-Gentle-Exfoliating-Toner-150ml.jpg,check_whitebg,
62000,SKIN1004 Madagascar Centella Cream 30ml,skin1004-madagascar-centella-cream-30ml,SKIN1004 Madagascar Centella Cream 30ml,2500.0,700.0,700.0,,skip_suspicious (৳700.0 is 28% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2025/10/17606226595593.jpg,check_whitebg,
61998,SKIN1004 Madagascar Centella Tea Trica Spot Cream 20ml,skin1004-madagascar-centella-tea-trica-spot-cream-20ml,SKIN1004 Madagascar Centella Tea Trica Spot Cream 20ml,2100.0,500.0,1500.0,,skip_suspicious (৳500.0 is 24% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2025/10/1_e772fef6-a10d-42bd-acc1-4d9f6fbef815.webp,check_whitebg,
59625,SKIN1004 Madagascar Centella Probio-Cica Intensive Ampoule 30ml,skin1004-madagascar-centella-probio-cica-intensive-ampoule-30ml,skin1004 madagascar centella probio-cica intensive ampoule 30ml,2500.0,900.0,1100,900.0,skip_suspicious (৳900.0 is 36% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2025/10/SKIN1004-Madagascar-Centella-Probio-Cica-Intensive-Ampoule-30ml-Nudie-Glow-Australia_800x.webp,check_whitebg,
63687,Neutrogena T/Sal Therapeutic Shampoo Scalp Build-Up Control 133ml,neutrogena-t-sal-therapeutic-shampoo-scalp-build-up-control-133ml,Neutrogena T/Sal Therapeutic Shampoo Scalp Build-Up Control 133ml,1500.0,1200.0,1400.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/06/4076796098.jpg,check_whitebg,
62550,Dr.ForHair UNOVE Water Essence Mist 200ml,dr-forhair-unove-water-essence-mist-200ml,Dr.ForHair UNOVE Water Essence Mist 200ml,2900.0,900.0,2300.0,,skip_suspicious (৳900.0 is 31% of reg ৳2900.0),https://skincarebd.com/wp-content/uploads/2024/11/UNOHS02-WHM-removebg-preview-1.png,check_whitebg,
63541,Tocobo Powder Cream Lip Balm 031 Rose Burn 3.5g,tocobo-powder-cream-lip-balm-031-rose-burn-3-5g,Tocobo Powder Cream Lip Balm 031 Rose Burn 3.5g,2300.0,500.0,900.0,,skip_suspicious (৳500.0 is 22% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2022/11/4_99f372dc-6c2e-418c-bc5a-8498be5b7a35_3000x.webp,check_whitebg,
62654,Medicube COLLAGEN GLOW BOOSTER SERUM 15ml,medicube-collagen-glow-booster-serum-15ml,Medicube COLLAGEN GLOW BOOSTER SERUM 15ml,2900.0,2100.0,2100.0,,skip,https://skincarebd.com/wp-content/uploads/2024/10/MECUS10-SG.png,check_whitebg,
60576,Mamonde Rose Water Toner 150 ml,mamonde-rose-water-toner-150-ml,Mamonde Rose Water toner 50ml,1900.0,500.0,1400.0,,skip_suspicious (৳500.0 is 26% of reg ৳1900.0),https://skincarebd.com/wp-content/uploads/2020/01/Mamonde-rose-water-toner-50ml.png,check_whitebg,
63059,Rom&amp;nd GLASTING WATER TINT 08.ROSE STREAM,romnd-glasting-water-tint-08-rose-stream,Rom&amp;amp;nd GLASTING WATER TINT 08.ROSE STREAM,2300.0,750.0,1100.0,,skip_suspicious (৳750.0 is 33% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2024/01/RNCM17-LW08.png,check_whitebg,
63547,Tocobo Glass Tinted Lip Balm 012 Better Pink 3.5g,tocobo-glass-tinted-lip-balm-012-better-pink-3-5g,Tocobo Glass Tinted Lip Balm 012 Better Pink 3.5g,1100.0,900.0,900.0,,skip,https://skincarebd.com/wp-content/uploads/2022/11/2_91167c9a-9607-4979-93d6-af67105497d1_3000x.webp,check_whitebg,
53315,Cosrx The 6 Peptide Skin Booster Serum 150ml,cosrx-the-6-peptide-skin-booster-serum-150ml,Cosrx The 6 Peptide Skin Booster Serum 150ml,2600.0,1900.0,2300,,set_sale ৳1900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/04/Cosrx-The-6-Peptide-Skin-Booster-Serum-150ml.jpg,check_whitebg,
62729,Be The Skin Heartleaf O2 Bubble wash off maskpack 120g,be-the-skin-heartleaf-o2-bubble-wash-off-maskpack-120g,Be The Skin Heartleaf O2 Bubble wash off maskpack 120g,1700.0,300.0,1700.0,300.0,skip_placeholder (৳300.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2024/08/1_720x_90fead6f-f131-4c64-b4aa-0fc4bcda5059.webp,check_whitebg,
63327,3W Clinic Charcoal Cleansing Foam100ml,3w-clinic-charcoal-cleansing-foam100ml,3W Clinic Charcoal Cleansing Foam100ml,1300.0,500.0,500.0,,skip_suspicious (৳500.0 is 38% of reg ৳1300.0),https://skincarebd.com/wp-content/uploads/2023/07/3W-Clinic-Charcoal-Cleansing-Foam-100ml.jpg,check_whitebg,
62016,MOEV ANNURCATIN TREATMENT 200g,moev-annurcatin-treatment-200g,MOEV ANNURCATIN TREATMENT 200g,1700.0,1500.0,1700.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/10/download-1.png,check_whitebg,
50830,Cosrx The Vitamin C 23 Serum 20ml,cosrx-the-vitamin-c-23-serum-20ml,Cosrx The Vitamin C 23 Serum 20ml,2300.0,990.0,1900,1600,update_sale ৳1600→৳990.0,https://skincarebd.com/wp-content/uploads/2023/10/Cosrx-The-Vitamin-C-23-Serum-20ml.jpg,check_whitebg,
3184,Tiam AC Fighting AHA BHA PHA Toner 180ml,tiam-ac-fighting-aha-bha-pha-toner-180ml,Tiam AC Fighting AHA BHA PHA Toner 180ml,1700.0,500.0,1500,,skip_suspicious (৳500.0 is 29% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2020/09/XXL_p0105910465.webp,check_whitebg,
61990,BAD SKIN Milk Bomb Eraser 100ml,bad-skin-milk-bomb-eraser-100ml,BAD SKIN Milk Bomb Eraser 100ml,2500.0,1100.0,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2025/11/380715_1.jpg,check_whitebg,
61988,BAD SKIN Milk Bomb Eraser Cleansing Foam 20ml mini,bad-skin-milk-bomb-eraser-cleansing-foam-20ml-mini,BAD SKIN Milk Bomb Eraser Cleansing Foam 20ml mini,2500.0,300.0,300.0,,skip_placeholder (৳300.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2025/11/BAD-SKIN-Milk-Bomb-Eraser-Cleansing-Foam-20ml.webp,check_whitebg,
61986,Bad Skin Artemisia Relief Moisture Cream 100 ml,bad-skin-artemisia-relief-moisture-cream-100-ml,Bad Skin Artemisia Relief Moisture Cream 100 ml,1500.0,300.0,1500.0,,skip_placeholder (৳300.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2025/11/Protyzapalnyj-i-zaspokijlyvyj-krem-iz-polynom-BAD-SKIN-Artemisia-Relief-Moisture-Cream-100-g-500x500-1.jpg,check_whitebg,
61984,Bad Skin Artemisia Paste Form Cleanser 100ml,bad-skin-artemisia-paste-form-cleanser-100ml,Bad Skin Artemisia Paste Form Cleanser 100ml,1500.0,1100.0,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2025/11/Bad-Skin-Artemisia-Paste-Form-Cleanser.webp,check_whitebg,
61982,Bad Skin Collagen Bomb Hydrating Ampoule 400 ml,bad-skin-collagen-bomb-hydrating-ampoule-400-ml,Bad Skin Collagen Bomb Hydrating Ampoule 400 ml,2500.0,1100.0,2500.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/11/Bad-Skin-Collagen-Bomb-Hydrating-Ampoule-400-ml.webp,check_whitebg,
61980,Bad Skin Collagen Bomb Hydrating Ampoule 100ml,bad-skin-collagen-bomb-hydrating-ampoule-100ml,Bad Skin Collagen Bomb Hydrating Ampoule 100ml,1700.0,1100.0,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2025/11/BAD-SKIN-Collagen-Bomb-Hydrating-Ampoule-100ml.webp,check_whitebg,
61978,Bad Skin Collagen Bomb Anti-Wrinkle Eye Cream 90ml,bad-skin-collagen-bomb-anti-wrinkle-eye-cream-90ml,Bad Skin Collagen Bomb Anti-Wrinkle Eye Cream 90ml,2500.0,1100.0,1500.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/11/4708ded8dc5d4385a8e7a46a881a1948.jpg,check_whitebg,
61976,Bad Skin Hyaluronic SPA Toner 500ml,bad-skin-hyaluronic-spa-toner-500ml,Bad Skin Hyaluronic SPA Toner 500ml,2500.0,300.0,2500.0,,skip_placeholder (৳300.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2025/11/s-l1200-removebg-preview.png,check_whitebg,
61974,Bad Skin Hyaluronic SPA Toner 100ml,bad-skin-hyaluronic-spa-toner-100ml,Bad Skin Hyaluronic SPA Toner 100ml,1700.0,1100.0,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2025/11/BAD-SKIN-Hyaluronic-SPA-Toner-100ml.webp,check_whitebg,
61972,Bad Skin Collagen Bomb Hylifting Cream 100 ml,bad-skin-collagen-bomb-hylifting-cream-100-ml,Bad Skin Collagen Bomb Hylifting Cream 100 ml,2500.0,1100.0,1700.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/11/Bad-Skin-Collagen-Bomb-Hylifting-Cream.webp,check_whitebg,
61970,Bad Skin Hyaluronic Soothing Cream 100ml,bad-skin-hyaluronic-soothing-cream-100ml,Bad Skin Hyaluronic  Soothing Cream 100ml,2500.0,1500.0,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2025/11/380715_3.jpg,check_whitebg,
61968,Bad Skin Milk Peel AHA Night Serum 50ml,bad-skin-milk-peel-aha-night-serum-50ml,Bad Skin Milk Peel AHA Night Serum 50ml,1500.0,300.0,1500.0,,skip_placeholder (৳300.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2025/11/13596a266a628dfd799435c588aa5476.jpg,check_whitebg,
63151,Goodal Vegan Rice Milk Moisturizing cream 70ml,goodal-vegan-rice-milk-moisturizing-cream-70ml,Goodal Vegan Rice Milk Moisturizing cream 70ml,1900.0,1500.0,1900.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/11/41sD7AsdJiL.jpg,check_whitebg,
63127,Numbuzin No.3 Pore &amp; Makeup Cleansing Balm with Creen Tea and Charcoal 85g,numbuzin-no-3-pore-makeup-cleansing-balm-with-creen-tea-and-charcoal-85g,Numbuzin No.3 Pore &amp;amp; Makeup Cleansing Balm with Creen Tea and Charcoal 85g,2200.0,800.0,1900.0,,skip_suspicious (৳800.0 is 36% of reg ৳2200.0),https://skincarebd.com/wp-content/uploads/2023/12/XXL_p0194258052.webp,check_whitebg,
62672,W.DRESSROOM Dress &amp; Living Clear Perfume No.45 Morning rain 70ml,w-dressroom-dress-living-clear-perfume-no-45-morning-rain-70ml,W.DRESSROOM Dress &amp;amp; Living Clear Perfume No.45 Morning rain 70ml,1900.0,800.0,800.0,,skip,https://skincarebd.com/wp-content/uploads/2024/10/WDPA16-45Mor70_thumb.jpg,check_whitebg,
62684,LANEIGE Water Bank Blue Hyaluronic Cleansing Oil Mini 25ml,laneige-water-bank-blue-hyaluronic-cleansing-oil-mini-25ml,LANEIGE Water Bank Blue Hyaluronic Cleansing Oil Mini 25ml,4500.0,500.0,500.0,,skip_suspicious (৳500.0 is 11% of reg ৳4500.0),https://skincarebd.com/wp-content/uploads/2024/10/6a35721574811c1003636a0b2f35e865.jpg_720x720q80-removebg-preview.png,check_whitebg,
63369,Numbuzin No.1 Glossy Essence Serum 50ml,numbuzin-no-1-glossy-essence-serum-50ml,Numbuzin No.1 Glossy Essence Serum 50ml,3700.0,1500.0,2100.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/05/67c2fda3045a5400f472c27abecb11ad.jpg,check_whitebg,
62680,W.DRESSROOM Dress&amp;Living Clear Perfume No.214 Hazelnut In Chocolate 70ml,w-dressroom-dressliving-clear-perfume-no-214-hazelnut-in-chocolate-70ml,W.DRESSROOM Dress&amp;amp;Living Clear Perfume No.214 Hazelnut In Chocolate 70ml,1900.0,800.0,800.0,,skip,https://skincarebd.com/wp-content/uploads/2024/10/WDPA16-N021470_thumb.jpg,check_whitebg,
62911,ANUA AIRY SUN CREAM 50ml,anua-airy-sun-cream-50ml,ANUA AIRY SUN CREAM 50ml,1700.0,950.0,1700.0,,set_sale ৳950.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/ANSM01-SCA.png,check_whitebg,
63149,Belif Numero 10 Essence 50ml,belif-numero-10-essence-50ml,Belif Numero 10 Essence 50ml,2100.0,1700.0,2100.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/11/Numero-10-Essence_50-ml1.jpg,check_whitebg,
58065,Mary&May Rose Hyaluronic Hydra Wash off Pack 125g,marymay-rose-hyaluronic-hydra-wash-off-pack-125g,Mary&amp;amp;May Rose Hyaluronic Hydra Wash off Pack 125g,2700.0,200.0,2300,,skip_placeholder (৳200.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2024/01/MaryMay-Rose-Hyaluronic-Hydra-Wash-off-Pack-125g.jpg,check_whitebg,
62893,Round Lab Mugwort Calming Toner 300ml,round-lab-mugwort-calming-toner-300ml,Round Lab Mugwort Calming Toner 300ml,2300.0,500.0,2300.0,,skip_suspicious (৳500.0 is 22% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2024/03/Round-Lab-Mugwort-Calming-Toner-300ml.jpg,check_whitebg,
62670,W.DRESSROOM Dress &amp; Living Clear Perfume No.49 Peach Blossom 70ml,w-dressroom-dress-living-clear-perfume-no-49-peach-blossom-70ml,W.DRESSROOM Dress &amp;amp; Living Clear Perfume No.49 Peach Blossom 70ml,1700.0,800.0,800.0,,skip,https://skincarebd.com/wp-content/uploads/2024/10/WDPA16-49Pea70_1_thumb.jpg,check_whitebg,
62342,Benton PHA Peeling Toner 150ml,benton-pha-peeling-toner-150ml,Benton PHA Peeling Toner 150ml,2000.0,1400.0,1700.0,,set_sale ৳1400.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/02/Benton-PHA-Peeling-Toner-150ml-1.jpg,check_whitebg,
62765,Bio Salix Sunblock 70g,bio-salix-sunblock-70g,Bio Salix Sunblock 70g,2100.0,700.0,700.0,,skip_suspicious (৳700.0 is 33% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2024/07/Bio_Salix_Multi_Protection_UV_Sun_Block_Cream.webp,check_whitebg,
62674,W.DRESSROOM Dress &amp; Living Clear Perfume No.02 CoCo Conut 70ml,w-dressroom-dress-living-clear-perfume-no-02-coco-conut-70ml,W.DRESSROOM Dress &amp;amp; Living Clear Perfume No.02 CoCo Conut 70ml,1900.0,800.0,800.0,,skip,https://skincarebd.com/wp-content/uploads/2024/10/WDPA16-02coco70_thumb.jpg,check_whitebg,
62592,Bonajour Eggplant BHA Water Cream 50ml,bonajour-eggplant-bha-water-cream-50ml,Bonajour Eggplant BHA Water Cream 50ml,2200.0,1500.0,1700.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/11/Untitled.webp,check_whitebg,
