Name: Organic traffic to non-product pages
"Time period: Dec 4, 2025 - Jun 1, 2026"
URL,Clicks,Impressions,CTR,Purchases
e-mart.com.bd/product/victorias-secret-fragrance-body-lotion-golden-bloom/,0,0,0,0
e-mart.com.bd/product/victorias-secret-fragrance-body-lotion-velvet-petals/,0,57,0,0
e-mart.com.bd/product/victorias-secret-love-spell-frosted-fragrance-mist/,0,0,0,0
e-mart.com.bd/product/victorias-secret-pure-seduction-body-mist/,0,0,0,0
e-mart.com.bd/product/victorias-secret-pure-seduction-frosted-fragrance-mist/,0,0,0,0
e-mart.com.bd/product/victorias-secret-romantic-body-mist/,0,217,0,0
e-mart.com.bd/product/victorias-secret-showtime-night-angel-fragrance-mist/,0,105,0,0
e-mart.com.bd/product/victorias-secret-soap-surf-scrubby-gel-body-wash/,0,0,0,0
e-mart.com.bd/product/victorias-secret-tease-rebel-shimmer-fragrance-mist/,0,26,0,0
e-mart.com.bd/product/victorias-secret-velvet-petals-frosted-fragrance-mist/,0,33,0,0
e-mart.com.bd/product/vt-cosmetics-pdrn-essence-100-30ml/,0,0,0,0
e-mart.com.bd/product/vt-cosmetics-reedle-shot-100-50ml/,0,0,0,0
e-mart.com.bd/product/w-dressroom-dress-living-clear-perfume-no-49-peach-blossom-70ml/,0,0,0,0
e-mart.com.bd/product/w-skin-laboratory-a-m-boosting-serum-anti-melasma-30ml/,0,94,0,0
e-mart.com.bd/product/w-skin-laboratory-a-m-clearing-toner-anti-melasma-250ml/,0,20,0,0
e-mart.com.bd/product/w-skin-laboratory-a-m-cream-50-ml/,0,0,0,0
e-mart.com.bd/product/w7-banana-dreams-loose-powder-20g/,0,0,0,0
e-mart.com.bd/product/w7-candy-blush-galactic/,0,0,0,0
e-mart.com.bd/product/w7-its-glow-prime-radiant-primer/,0,22,0,0
e-mart.com.bd/product/w7-lash-adhesive/,0,0,0,0
e-mart.com.bd/product/w7-makeup-remover-cookie-2-0/,0,38,0,0
e-mart.com.bd/product/w7-ott-magic-metals-glitter-glam-topper-eye-shadow-top-priority-3-5ml/,0,0,0,0
e-mart.com.bd/product/w7-the-matte-fixer-makeup-setting-spray-60ml/,0,0,0,0
e-mart.com.bd/product/welcos-aloe-vera-moisture-real-cleansing-foam-150-gm/,0,27,0,0
e-mart.com.bd/product/welcos-aloe-vera-moisture-real-foam-cleanser-150g/,0,0,0,0
e-mart.com.bd/product/welcos-aloe-vera-moisture-real-soothing-gel-150g/,0,0,0,0
e-mart.com.bd/product/welcos-body-phren-apple-cocktail-shower-gel-732g/,0,0,0,0
e-mart.com.bd/product/welcos-body-phren-lemon-glass-shower-gel-732g/,0,20,0,0
e-mart.com.bd/product/welcos-body-phren-shower-gel-oriental-rose-732g-2/,0,99,0,0
e-mart.com.bd/product/welcos-dust-zero-black-cleansing-foam/,0,0,0,0
e-mart.com.bd/product/welcos-kwailnara-essential-collagen-repairing-cream/,0,0,0,0
e-mart.com.bd/product/wet-n-wild-foundation-matte-e368c-golden-beige/,0,0,0,0
e-mart.com.bd/product/wet-n-wild-mega-last-breakup-proof-retractable-eyeliner-blackest-black/,0,0,0,0
e-mart.com.bd/product/wet-n-wild-mega-volume-mascara-very-black-6ml/,0,0,0,0
e-mart.com.bd/product/wet-n-wild-megalast-lip-color-red-velvet/,0,0,0,0
e-mart.com.bd/product/wet-n-wild-megalast-liquid-catsuit-matte-lipstick-give-me-mocha/,0,0,0,0
e-mart.com.bd/product/wet-n-wild-megalast-liquid-matte-lipstick-926b-berry-recognize/,0,0,0,0
e-mart.com.bd/product/wishcare-2-salicylic-acid-face-wash-100ml/,0,0,0,0
e-mart.com.bd/product/wishcare-aha-bha-body-lotion-200ml/,0,0,0,0
e-mart.com.bd/product/wishcare-ceramide-lip-balm-natural-with-spf-50-pa/,0,0,0,0
e-mart.com.bd/product/wishcare-multi-peptide-anti-hairfall-shampoo-250ml/,0,0,0,0
e-mart.com.bd/product/wishcare-multi-vitamin-brightening-body-lotion-200ml/,0,0,0,0
e-mart.com.bd/product/wishcare-niacinamide-oil-balance-fluid-sunscreen-spf-50-pa/,0,0,0,0
e-mart.com.bd/product/wishcare-spf50-sunscreen-body-lotion-broad-spectrum-200ml/,0,0,0,0
e-mart.com.bd/product/wishcare-super-bright-vitamin-c16-serum-30ml/,0,0,0,0
e-mart.com.bd/product/wishcare-triple-bond-repair-shampoo-250ml/,0,0,0,0
e-mart.com.bd/product/wishcare-vitamin-c-pure-glow-milk-sunscreen-ultra-light-spf-50-pa-50g/,0,0,0,0
e-mart.com.bd/product/womans-world-moisturizer-cream/,0,0,0,0
e-mart.com.bd/product/wskin-lab-ac-clearing-cream-60ml/,0,0,0,0
e-mart.com.bd/product/wskin-lab-triple-care-sun-cream-spf50-pa-60ml/,0,56,0,0
e-mart.com.bd/product/wskinlab-stop-aging-peptide-sheet-mask-22ml/,0,0,0,0
e-mart.com.bd/product/wskinlab-triple-care-sunstick-17g/,0,0,0,0
e-mart.com.bd/product/xhc-tea-tree-moisturising-shampoo-400ml/,0,0,0,0
e-mart.com.bd/product/xisjoem-shiny-gliter-shimmering-spray-powder-y20-5g/,0,0,0,0
e-mart.com.bd/product/xpel-argan-oil-hydrating-moroccan-hair-mask-200ml/,0,0,0,0
e-mart.com.bd/product/xpel-argan-oil-night-repair-serum-30ml/,0,0,0,0
e-mart.com.bd/product/xpel-biotin-and-collagen-shampoo-400ml/,0,0,0,0
e-mart.com.bd/product/xpel-keratin-classic-shampoo-400ml/,0,0,0,0
e-mart.com.bd/product/xpel-tea-tree-foaming-face-wash-200ml/,0,0,0,0
e-mart.com.bd/product/xpel-tea-tree-oil-10ml/,0,0,0,0
e-mart.com.bd/product/xtend-bcaas-glacial-grape-30-serving/,0,0,0,0
e-mart.com.bd/product/yanagiya-hair-tonic-menthol-rich/,0,0,0,0
e-mart.com.bd/product/ziaja-goats-milk-duo-phase-makeup-remover/,0,0,0,0
e-mart.com.bd/product/ziaja-med-lipid-physioderm-cleansing-gel/,0,0,0,0
e-mart.com.bd/refund_returns/,0,77,0,0
e-mart.com.bd/return-policy,0,0,0,0
e-mart.com.bd/routine,0,0,0,0
e-mart.com.bd/routine/cleanser,0,209,0,0
e-mart.com.bd/routine/exfoliator,0,0,0,0
e-mart.com.bd/routine/eye-care,0,0,0,0
e-mart.com.bd/routine/lip-care,0,0,0,0
e-mart.com.bd/routine/mask,0,0,0,0
e-mart.com.bd/routine/moisturiser,0,0,0,0
e-mart.com.bd/routine/oil-cleanser,0,73,0,0
e-mart.com.bd/routine/sunscreen,0,0,0,0
e-mart.com.bd/routine/toner,0,0,0,0
e-mart.com.bd/routine/treatment,0,0,0,0
e-mart.com.bd/sale,0,0,0,0
e-mart.com.bd/shipping-policy,0,31,0,0
e-mart.com.bd/shop/2080-pure-mountain-salt-mild-mint-flavor-toothpaste-120-g,0,0,0,0
e-mart.com.bd/shop/3-step-korean-skincare-combo-for-redness-acne-sensitive-skin,0,0,0,0
e-mart.com.bd/shop/3w-clinic-3w-clinic-collagen-whitening-cream-60ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-black-bean-vitalizing-shampoo-500ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-black-pearl-eye-cream-40ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-cleansing-foam-rose-water-100ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-collagen-amp-luxury-gold-revitalizing-comfort-gold-essence-150ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-collagen-and-luxury-gold-cream-100ml,0,63,0,0
e-mart.com.bd/shop/3w-clinic-collagen-and-luxury-revitalizing-comfort-24k-gold-essence-150ml,0,52,0,0
e-mart.com.bd/shop/3w-clinic-collagen-beauty-soap-120g,0,44,0,0
e-mart.com.bd/shop/3w-clinic-collagen-eye-cream-40-ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-collagen-luxury-24k-gold-anti-wrinkle-ampoule-55ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-collagen-luxury-gold-revitalizing-comfort-gold-cream-100ml,0,22,0,0
e-mart.com.bd/shop/3w-clinic-collagen-retinol-ball-eye-serum-30ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-crystal-white-milky-cream-50g,0,26,0,0
e-mart.com.bd/shop/3w-clinic-crystal-white-milky-lotion150g,0,0,0,0
e-mart.com.bd/shop/3w-clinic-enrich-lovely-foot-cream-100ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-enrich-lovely-foot-cream-100ml-2,0,27,0,0
e-mart.com.bd/shop/3w-clinic-green-tea-cleansing-foam-100-ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-herbal-greenteabeauty-soap-120g,0,50,0,0
e-mart.com.bd/shop/3w-clinic-hyaluronic-eye-cream-40ml,0,29,0,0
e-mart.com.bd/shop/3w-clinic-intensive-dr-kim-sun-cushion-15g-spf50-pa,0,0,0,0
e-mart.com.bd/shop/3w-clinic-intensive-green-tea-sunblock-cream-spf-50pa-70ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-multi-protection-uv-sun-block-70-ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-olive-argan-2in1-shampoo-500ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-pure-natural-brown-rice-cleansing-foam-100ml,0,35,0,0
e-mart.com.bd/shop/3w-clinic-relaxing-body-lotion-camellia-550ml-2,0,0,0,0
e-mart.com.bd/shop/3w-clinic-snail-peptide-ball-eye-serum-30ml,0,0,0,0
e-mart.com.bd/shop/3w-clinic-vitamin-c-foam-cleansing-100-ml,0,0,0,0
e-mart.com.bd/shop/3w-crystal-white-milk-vitamin-revitalizing-comfort-white-essence-150-ml,0,0,0,0
e-mart.com.bd/shop/6-years-red-ginseng-extract-250-g,0,0,0,0
e-mart.com.bd/shop/abib-glutathiosome-dark-spot-serum-vita-drop-50ml,0,0,0,0
e-mart.com.bd/shop/abib-heartleaf-teca-capsule-serum-calming-drop-50-ml,0,0,0,0
e-mart.com.bd/shop/abib-jericho-rose-bifida-serum-firming-drop-50ml,0,0,0,0
e-mart.com.bd/shop/abib-quick-sunstick-protection-bar-spf50-pa-22g,0,0,0,0
e-mart.com.bd/shop/abib-yuja-essence-vitalizing-pump-50ml,0,0,0,0
e-mart.com.bd/shop/acne-combo-cosrx-low-ph-cleanser-50ml-axis-y-dark-spot-serum-5ml,0,0,0,0
e-mart.com.bd/shop/acne-combo-cosrx-salicylic-acid-cleanser-50ml-axis-y-dark-spot-serum-5ml,0,0,0,0
e-mart.com.bd/shop/acwell-licorice-ph-balancing-cleansing-toner,0,34,0,0
e-mart.com.bd/shop/aestura-atobarrier-365-cream-80ml,0,0,0,0
e-mart.com.bd/shop/aestura-atobarrier-365-hydro-soothing-cream-30-ml,0,0,0,0
e-mart.com.bd/shop/aestura-atobarrier-365-lotion-30-ml,0,0,0,0
e-mart.com.bd/shop/ahc-natural-perfection-double-shield-sun-stick-22g-spf50-pa,0,0,0,0
e-mart.com.bd/shop/anjo-24k-gold-cream-50-g,0,0,0,0
e-mart.com.bd/shop/anjo-professional-24k-gold-heritage-ampoule-90-ml,0,0,0,0
e-mart.com.bd/shop/anjo-professional-24k-gold-skin-care-6-set,0,0,0,0
e-mart.com.bd/shop/anua-3-ceramide-panthenol-moisture-barrier-cream-100ml,0,0,0,0
e-mart.com.bd/shop/anua-7-rice-ceramide-hydrating-barrier-serum-50ml,0,0,0,0
e-mart.com.bd/shop/anua-8-hyaluronic-acid-moisturizing-gentle-gel-cleanser-150ml,0,0,0,0
e-mart.com.bd/shop/anua-airy-sun-cream-50ml,0,0,0,0
e-mart.com.bd/shop/anua-azelaic-acid-10-hyaluron-redness-soothing-serum-30ml,0,0,0,0
e-mart.com.bd/shop/anua-bha-2-gentle-exfoliating-toner-150ml,0,35,0,0
e-mart.com.bd/shop/anua-green-lemon-vita-c-blemish-serum-20ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-70-daily-lotion-20ml-mini-size,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-70-soothing-cream-100ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-77-soothing-toner-250ml,0,64,0,0
e-mart.com.bd/shop/anua-heartleaf-77-soothing-toner-40ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-centella-red-spot-cream-30g,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-lha-moisture-peeling-gel-120ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-pore-clay-pack-100ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-pore-control-cleansing-oil-200ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-pore-control-cleansing-oil-200ml-mild,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-pore-control-double-cleansing-combo,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-quercetinol-pore-deep-cleansing-foam-150ml,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-quercetinol-pore-deep-cleansing-foam-25ml-mini,0,0,0,0
e-mart.com.bd/shop/anua-heartleaf-soothing-trial-kit-4-item,0,0,0,0
e-mart.com.bd/shop/anua-pdrn-100-hyaluronic-acid-booster-toner-250ml,0,0,0,0
e-mart.com.bd/shop/anua-pdrn-hyaluronic-acid-capsule-100-serum-30-ml,0,0,0,0
e-mart.com.bd/shop/anua-peach-77-niacin-conditioning-milk-150ml,0,0,0,0
e-mart.com.bd/shop/anua-peach-77-niacin-essence-toner-250ml,0,24,0,0
e-mart.com.bd/shop/anua-peach-niacin-spread-cleansing-foam-150ml,0,0,0,0
e-mart.com.bd/shop/anua-retinol-0-3-niacin-renewing-serum-30m,0,0,0,0
e-mart.com.bd/shop/anua-rice-70-glow-milky-toner-40ml,0,0,0,0
e-mart.com.bd/shop/anua-rice-70-intensive-moisturizing-milk-150ml,0,0,0,0
e-mart.com.bd/shop/anua-rice-enzyme-brightening-cleansing-powder-40g,0,0,0,0
e-mart.com.bd/shop/anua-zero-cast-moisturizing-finish-sunscreen-50ml,0,0,0,0
e-mart.com.bd/shop/apieu-honey-amp-milk-lip-oil-5g,0,0,0,0
e-mart.com.bd/shop/apieu-raspberry-hair-vinegar-200ml,0,0,0,0
e-mart.com.bd/shop/aplb-aha-bha-pha-centella-facial-cream-55ml,0,0,0,0
e-mart.com.bd/shop/aplb-azelaic-acid-peptide-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-azelaic-acid-peptide-facial-cream-55ml,0,0,0,0
e-mart.com.bd/shop/aplb-bakuchiol-propolis-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-collagen-egf-peptide-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-collagen-egf-peptide-mist-essence-105ml,0,0,0,0
e-mart.com.bd/shop/aplb-collagen-egf-peptide-sunscreen-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-beauty-tablet-30-pcs,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-body-lotion-300ml,0,36,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-cleansing-oil-105ml,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-eye-cream-20ml,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-facial-cleanser-80ml,0,23,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-facial-cream-55ml,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-mist-essence-105ml,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-sheet-mask-25ml,0,0,0,0
e-mart.com.bd/shop/aplb-glutathione-niacinamide-sunscreen-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-hyaluronic-acid-ceramide-ha-b5-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-kojic-acid-vitamin-c-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-liposome-retinol-lx-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-panthenol-retinol-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-panthenol-retinol-facial-cream-55ml,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-beauty-tablet-30-pcs,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-beauty-tablet-500mg-x-30-tablets,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-body-lotion-300-ml,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-facial-cream-55-ml,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-mist-essence-105ml,0,0,0,0
e-mart.com.bd/shop/aplb-retinol-vitamin-c-vitamin-e-sheet-mask-25ml,0,0,0,0
e-mart.com.bd/shop/aplb-salicylic-acid-bha-arbutin-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-tranexamic-acid-niacinamide-ampoule-serum-40ml,0,0,0,0
e-mart.com.bd/shop/aplb-tranexamic-acid-niacinamide-body-lotion-300ml,0,0,0,0
e-mart.com.bd/shop/april-skin-artemisia-rice-essence-toner-200ml,0,0,0,0
e-mart.com.bd/shop/april-skin-real-calendula-peel-off-pack-100g,0,0,0,0
e-mart.com.bd/shop/aprilskin-real-calendula-foam-cleanser-200g,0,0,0,0
e-mart.com.bd/shop/aqualogica-glow-jello-moisturizer-50g,0,0,0,0
e-mart.com.bd/shop/aqualogica-glow-smoothie-face-wash-with-papaya-vitamin-c-for-glowing-skin-100ml,0,0,0,0
e-mart.com.bd/shop/aqualogica-radiance-squishy-shower-gel-with-watermelon-niacinamide-for-radiant-skin-250ml,0,0,0,0
e-mart.com.bd/shop/aqualogica-refresh-sun-kissed-vanilla-perfume-body-mist-150ml,0,0,0,0
e-mart.com.bd/shop/aqualogica-refresh-sweet-summer-kiss-perfume-body-mist-150ml,0,0,0,0
e-mart.com.bd/shop/arencia-fresh-blue-hyssop-rice-mochi-cleanser-120g,0,0,0,0
e-mart.com.bd/shop/arencia-fresh-red-smoothie-serum-30-50g,0,0,0,0
e-mart.com.bd/shop/arencia-fresh-rosehip-rice-mochi-cleanser-120g,0,0,0,0
e-mart.com.bd/shop/arencia-vitamin-c-booster-shot-30ml,0,0,0,0
e-mart.com.bd/shop/aromatica-rosemary-scalp-scaling-shampoo-400ml,0,0,0,0
e-mart.com.bd/shop/astral-cream-cocoa-butter-face-and-body-moisturiser-200ml,0,0,0,0
e-mart.com.bd/shop/astral-original-face-body-moisturiser-shea-butter-200ml,0,0,0,0
e-mart.com.bd/shop/athena-beaute-cotton-wool-balls-100pcs,0,0,0,0
e-mart.com.bd/shop/aveeno-baby-daily-care-hair-body-wash-250ml,0,0,0,0
e-mart.com.bd/shop/aveeno-baby-daily-care-moisturising-lotion-150ml,0,0,0,0
e-mart.com.bd/shop/aveeno-baby-soothing-relief-emollient-cream-150ml,0,34,0,0
e-mart.com.bd/shop/aveeno-daily-care-baby-moisturising-lotion-150ml,0,0,0,0
e-mart.com.bd/shop/aveeno-kids-2-in-1-hydrating-shampoo-conditioner-354ml,0,0,0,0
e-mart.com.bd/shop/aveeno-kids-face-body-gel-cream-227g,0,0,0,0
e-mart.com.bd/shop/aveeno-natural-oatmeal-daily-baby-moisture-lotion-227g,0,0,0,0
e-mart.com.bd/shop/avene-cicalfate-plus-repairing-protective-cream-40ml,0,0,0,0
e-mart.com.bd/shop/axis-y-biome-ultimate-indulging-cream-55ml,0,0,0,0
e-mart.com.bd/shop/axis-y-complete-no-stress-physical-sunscreen-50ml,0,0,0,0
e-mart.com.bd/shop/axis-y-daily-purifying-treatment-toner-200ml,0,0,0,0
e-mart.com.bd/shop/axis-y-dark-spot-correcting-glow-cream-50ml,0,23,0,0
e-mart.com.bd/shop/axis-y-glow-care-set,0,0,0,0
e-mart.com.bd/shop/axis-y-spot-the-difference-blemish-treatment-15ml,0,0,0,0
e-mart.com.bd/shop/axis-y-the-mini-glow-set,0,0,0,0
e-mart.com.bd/shop/axis-y-vita-glow-lip-oil-dreamy-olive,0,0,0,0
e-mart.com.bd/shop/aztec-secret-indian-healing-clay,0,0,0,0
e-mart.com.bd/shop/bad-skin-artemisia-relief-moisture-cream-100-ml,0,0,0,0
e-mart.com.bd/shop/bad-skin-collagen-bomb-hydrating-ampoule-400-ml,0,0,0,0
e-mart.com.bd/shop/bad-skin-collagen-bomb-hylifting-cream-100-ml,0,0,0,0
e-mart.com.bd/shop/bad-skin-hyaluronic-spa-toner-500ml,0,0,0,0
e-mart.com.bd/shop/banila-co-clean-it-zero-cleansing-balm-7-ml-revitalizing,0,0,0,0
e-mart.com.bd/shop/banila-co-clean-it-zero-cleansing-balm-purifying-100ml,0,0,0,0
e-mart.com.bd/shop/banila-co-clean-it-zero-original-cleansing-balm-100ml,0,0,0,0
e-mart.com.bd/shop/banila-co-clean-it-zero-original-cleansing-balm-25ml,0,0,0,0
e-mart.com.bd/shop/banila-co-clean-it-zero-original-cleansing-balm-7ml,0,0,0,0
e-mart.com.bd/shop/basic-skin-care-combo,0,0,0,0
e-mart.com.bd/shop/bath-and-body-works-cherry-blossom-body-wash-295ml,0,0,0,0
e-mart.com.bd/shop/bath-and-body-works-fiji-sunshine-guava-tini-295ml,0,0,0,0
e-mart.com.bd/shop/bath-and-body-works-fresh-cut-lilacs-body-lotion-236-ml,0,0,0,0
e-mart.com.bd/shop/bath-and-body-works-in-the-stars-shower-gel-88ml,0,0,0,0
e-mart.com.bd/shop/bath-and-body-works-tropidelic-fine-fragrance-mist-236ml,0,0,0,0
e-mart.com.bd/shop/bath-body-calypso-clementine-ultimate-hydration-body-cream-226g,0,0,0,0
e-mart.com.bd/shop/bath-body-works-body-wash-cloud-nine-295ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-calypso-clementine-fine-fragrance-mist-travel-size-75ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-cherry-blossom-body-lotion-236ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-cherry-blossom-fine-fragrance-mist-236-ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-dahlia-body-lotion-236ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-fresh-cut-lilacs-fine-fragrance-mist-236ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-japanese-cherry-blossom-body-wash-295-ml,0,0,0,0
e-mart.com.bd/shop/bath-body-works-tropidelic-body-wash-295-ml,0,0,0,0
e-mart.com.bd/shop/be-the-skin-bha-pore-zero-30-second-exfoliator-100g,0,0,0,0
e-mart.com.bd/shop/be-the-skin-bha-pore-zero-serum-30ml,0,0,0,0
e-mart.com.bd/shop/be-the-skin-botanical-nutrition-power-serum-50ml,0,0,0,0
e-mart.com.bd/shop/beaute-24k-meladoctor-white-gold-repair-ampoule-30ml,0,0,0,0
e-mart.com.bd/shop/beaute-glutathione-skin1004-centella-brightening-combo-2pcs,0,65,0,0
e-mart.com.bd/shop/beaute-melasma-x-3d-whitening-clinic-cream-35ml,0,0,0,0
e-mart.com.bd/shop/beaute-melasma-x-glutathione-brightening-tone-up-cream-45ml,0,0,0,0
e-mart.com.bd/shop/beaute-melasma-x-hyaluronic-water-drop-cream-80ml,0,0,0,0
e-mart.com.bd/shop/beaute-melasma-x-vita-collagen-tone-up-sun-cream-spf50-pa-45ml,0,0,0,0
e-mart.com.bd/shop/beaute-moringa-melasma-x-brightening-cool-soothing-gel-160ml,0,21,0,0
e-mart.com.bd/shop/beauty-formulas-vitamin-e-hair-removal-wax-strips-for-legs-body-20pc,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-black-kajal-liner-0-6g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-lip-glow-oil-101-meet-4g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-lip-glow-oil-102-kissy-4g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-lively-waterproof-long-lasting-lip-liner-b117-daring-red-0-6g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-long-stay-automatic-lip-crayon-b102-dark-brown-1-35g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-long-stay-automatic-lip-crayon-b103-cinnamon-1-35g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-long-stay-automatic-lip-crayon-b106-espresso-1-35g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-long-stay-automatic-lip-crayon-b108-nude-1-35g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-matte-lipstick-101-toffee-8g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-matte-lipstick-107-taro-rose-8g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-matte-lipstick-112-red-wine-8g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-matte-lipstick-116-burgundy-8g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-matte-liquid-lipstick-106-plum-mauve-2-8g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-matte-liquid-lipstick-107-taro-rose-2-8g,0,31,0,0
e-mart.com.bd/shop/beauty-glazed-matte-liquid-lipstick-119-tangerine-red-2-8g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-nose-pore-strips,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-nude-kajal-liner-0-6g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-soft-focus-powder-shade-101,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-tint-blush-stick-104-7g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-turquoise-green-liner-0-6g,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-velvet-soft-mist-lipstick-109,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-velvet-soft-mist-lipstick-110,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-velvet-soft-mist-lipstick-112,0,0,0,0
e-mart.com.bd/shop/beauty-glazed-waterproof-silkworm-lively-eyeliner-b207-0-6g,0,21,0,0
e-mart.com.bd/shop/beauty-of-joseon-calming-serum-green-tea-panthenol-10ml-mini,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-ginseng-cleansing-oil-210ml,0,79,0,0
e-mart.com.bd/shop/beauty-of-joseon-ginseng-essence-water-150ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-ginseng-essence-water-40ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-glow-deep-serum-rice-arbutin-10ml-mini,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-glow-deep-serum-rice-arbutin-30-ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-glow-replenishing-rice-milk-150ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-glow-serum-propolis-niacinamide-30ml-2,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-green-plum-refreshing-cleanser-100ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-green-plum-refreshing-toner-aha-bha-150-ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-ground-rice-and-honey-glow-mask-150ml,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-hanbang-serum-discovery-kit-4-serum,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-matte-sun-stick-mugwortcamelia18g-0-63fl-oz,0,0,0,0
e-mart.com.bd/shop/beauty-of-joseon-red-bean-refreshing-pore-mask-140ml,0,28,0,0
